count,kw,categories,subcategories,subsubcategories
1,latent class analysis,[],[],[]
1,comedians' wages,[],[],[]
1,nanoporous carbons,[],[],[]
1,scramble,[],[],[]
1,hp-mrsi,[],[],[]
1,gender-sensitive planning,[],[],[]
1,marketbox,[],[],[]
1,advanced fluorescence microscopy,[],[],[]
1,volatile element cycles on venus: implications for the evolution of venus´ greenhouse-dominated atmosphere,['SUSTAINABILITY'],[],[]
1,morphological evolution,[],[],[]
1,cellulosic fibres & yarns,['FIBERS'],[],[]
1,patient-orthosis interaction,[],[],[]
1,health investments in central and eastern europe,['HEALTH'],[],[]
1,ca2+ imaging,[],[],[]
1,aware2all,[],[],[]
1,political representation,[],[],[]
1,remote health monitoring & assessment,['HEALTH'],[],[]
1,corus,[],[],[]
1,strategic,[],[],[]
1,singer,['MANUFACTURING'],[],[]
1,spaciis,[],[],[]
1,phase change materials for energy efficient edge computing,"['MATERIALS', 'DIGITAL TECHNOLOGIES', 'ENERGY']","[('DIGITAL TECHNOLOGIES', 'COMPUTING')]",[]
1,benefit-risk analysis,['SECURITY'],[],[]
1,integrated cross-sectoral solutions to micro- and nanoplastic pollution in soil and groundwater ecosystems,['WASTE & POLLUTION'],[],[]
1,negation,[],[],[]
1,armies,['MILITARY'],[],[]
1,us cooperation,[],[],[]
1,blue oceans,[],[],[]
1,compact heat exchangers,[],[],[]
1,vertical farming,[],[],[]
1,mitophagy,[],[],[]
1,signatures of cosmic rays and new fundamental particles in the very high energy sky,"['ENERGY', 'NATURE']",[],[]
1,secmessfunctions,[],[],[]
1,circular solutions for waste sludge,"['SUSTAINABILITY', 'WASTE & POLLUTION']",[],[]
1,holden,[],[],[]
1,aa4md,[],[],[]
1,sumomyepath,[],[],[]
1,datashare 2.0,[],[],[]
1,french studies,[],[],[]
1,immersive presence,[],[],[]
1,tumor stroma,['HEALTH'],[],[]
1,liveorg,[],[],[]
1,patient access,[],[],[]
1,healthyw8,['HEALTH'],[],[]
1,operational optimization,[],[],[]
1,copernicus,[],[],[]
1,organometallics,['METALS'],[],[]
1,poethics: for a new 'tragic' ethics of affection,['ETHICS'],[],[]
1,transforming education for democracy through aesthetic and embodied learning,"['EDUCATION', 'PUBLIC']",[],[]
1,exploring and educating cultural literacy through art,"['ART', 'CULTURE']",[],[]
1,metabolic regulation of cell cleavages in early embryogenesis,['PUBLIC'],[],[]
1,iberian empires,[],[],[]
1,turbulent thermal convection,[],[],[]
1,seachem,[],[],[]
1,luminescence,[],[],[]
1,donor engine,[],[],[]
1,phems,[],[],[]
1,determining genetic bases of differential response to antipsychotics using patient-derived neurons,['GENETICS'],[],[]
1,mytissue,[],[],[]
1,heterogeneous supercomputers,['DIGITAL TECHNOLOGIES'],"[('DIGITAL TECHNOLOGIES', 'COMPUTING')]","[('COMPUTING', 'SUPERCOMPUTING')]"
1,symbolic boundaries and social dis/advantage in five global cities,"['URBAN', 'SOCIAL']",[],[]
1,infrastructure monitoring,[],[],[]
1,discovering chronic inflammation biomarkers that define key stages in the healthy-to-nash (non-alcoholic steatohepatitis) transition to inform early prevention and treatment strategies,['HEALTH'],[],[]
1,broilers,[],[],[]
1,decision making methodologies for optimal design and operation of energy systems,['ENERGY'],[],[]
1,reducing myopia progression with red light therapy: treatment mechanisms and safety levels.,"['SECURITY', 'HEALTH']",[],[]
1,rna sequencing,['GENETICS'],[],[]
1,personalised blueprint intestinal health,['HEALTH'],[],[]
1,diabetic neuropathy,[],[],[]
1,water-x,[],[],[]
1,redol,[],[],[]
1,ct scanning,[],[],[]
1,medical imaging,['HEALTH'],[],[]
1,nanoscale light sources,[],[],[]
1,map,[],[],[]
1,integrated governance,['PUBLIC'],[],[]
1,heart defect repair,['REPAIRING'],[],[]
1,viroid-induced epigenetic effects,['GENETICS'],[],[]
1,field operation,[],[],[]
1,eo4foodsecurity: using earth observation enabled land cover classification for characterizing global food security on regional scales,"['NUTRITION', 'SECURITY', 'SPACE']",[],[]
1,distributed system of scientific collections transition to eric project,['LABOR'],[],[]
1,obesity prevention,['HEALTH'],[],[]
1,theory of computation,['DIGITAL TECHNOLOGIES'],"[('DIGITAL TECHNOLOGIES', 'COMPUTING')]",[]
1,pro-artis,[],[],[]
1,neurological disorders,[],[],[]
1,epimetapdo,[],[],[]
1,innovative marine soundscape characterization to effectively mitigate ocean and sea noise pollution,"['WASTE & POLLUTION', 'MILITARY']",[],[]
1,limb muscle dysfunction,[],[],[]
1,poetic metre,[],[],[]
1,european transparency index,['OPEN'],[],[]
1,essential asymmetries of nature,['NATURE'],[],[]
1,biofuntionality,[],[],[]
1,ultrastablaserviashb,['PHOTONICS'],[],[]
1,making i-cns a reality,[],[],[]
1,low-carbon restoration mortars,[],[],[]
1,eutopia_health,['HEALTH'],[],[]
1,anet,[],[],[]
1,radmemco,[],[],[]
1,energy efficient algorithms,['ENERGY'],[],[]
1,science for all,[],[],[]
1,towards ultra-high dose rates in proton therapy: an ionoacoustic approach for in vivo dose monitoring,['HEALTH'],[],[]
1,community engaged and sustainable innovative actions,"['SUSTAINABILITY', 'SOCIAL']",[],[]
1,campylobacter jejuni,[],[],[]
1,clwa,[],[],[]
1,precision medicine to prevent arrhythmic events in athletes,['HEALTH'],[],[]
1,remote data collection and analysis,"['DIGITAL TECHNOLOGIES', 'INFORMATION']","[('DIGITAL TECHNOLOGIES', 'DATA')]",[]
1,toproot,[],[],[]
1,resource efficient steel - recycled aggregate concrete composite floor systems,"['METALS', 'SUSTAINABILITY']",[],[]
1,magnetoencephalography,['MAGNETS'],[],[]
1,vestibular disorder,[],[],[]
1,ppu,[],[],[]
1,transport technology adoption,['TRANSPORTATION'],[],[]
1,simulation-based digital twins,"['DIGITAL TECHNOLOGIES', 'MODELLING']","[('DIGITAL TECHNOLOGIES', 'DIGITAL TWIN')]",[]
1,tropics,[],[],[]
1,effective communication,[],[],[]
1,ionomers,[],[],[]
1,molecular microbiology,['BIOLOGY'],[],[]
1,the development of bio-supported homogeneous organocatalysts with improved recycling potential through sequential de- and re-polymerization and their use in co2 valorization catalysis,"['SUSTAINABILITY', 'CO2', 'CHEMISTRY']",[],[]
1,a circular economy platform for treatment of wastewater by blue green microalgae,"['SUSTAINABILITY', 'ECONOMY', 'WASTE & POLLUTION']",[],[]
1,nonlinear system identification,[],[],[]
1,complex oxides,[],[],[]
1,vd-1,[],[],[]
1,tricke3,[],[],[]
1,single photon detector,['PHOTONICS'],[],[]
1,silicon carbide,[],[],[]
1,individualism,[],[],[]
1,meet,[],[],[]
1,bac4shc,[],[],[]
1,the multisensory brain in a social world: when,"['SENSORS', 'SOCIAL']",[],[]
1,biofilm analysis,[],[],[]
1,rock mechanics,[],[],[]
1,tafalgie,[],[],[]
1,photoreforming,[],[],[]
1,greenhouse gas flux inversions,['SUSTAINABILITY'],[],[]
1,oxidation state,[],[],[]
1,isoperimetry,[],[],[]
1,v2x communications,[],[],[]
1,healthier urban aerosols by market ready solutions of retrofit filtration devices for tailpipe,"['URBAN', 'HEALTH']",[],[]
1,cas,[],[],[]
1,hellenistic and imperial ages,[],[],[]
1,nav1.5-cared,[],[],[]
1,informal empire,[],[],[]
1,citizens engagement,['PUBLIC'],[],[]
1,grid support,[],[],[]
1,smart detection system,[],[],[]
1,reconnect china,[],[],[]
1,easy-to-read,[],[],[]
1,deuteron production,[],[],[]
1,interleukin-2,[],[],[]
1,design and fabrication of thz devices and meta surfaces,[],[],[]
1,respiliq - enteral co2 absorption for the therapy of hypercapnic lung failure,"['HEALTH', 'CO2']",[],[]
1,structures in ionized models of dusty protoplanetary disks,"['MODELLING', 'SPACE']",[],[]
1,circascope,[],[],[]
1,surrealism as multicultural experience: the transatlantic bonds of the surrealist group and the self-reevaluation of latin-american and european cultural identities,['CULTURE'],[],[]
1,judicial trust,['TRUST'],[],[]
1,investors,[],[],[]
1,multiseq,[],[],[]
1,china-africa relations,[],[],[]
1,superresolution,[],[],[]
1,demonstration of a cns data service provision (cns dsp),"['DIGITAL TECHNOLOGIES', 'INFORMATION']","[('DIGITAL TECHNOLOGIES', 'DATA')]",[]
1,materials technology,['MATERIALS'],[],[]
1,spoofing detection,[],[],[]
1,reconpax,[],[],[]
1,circ-uits,[],[],[]
1,students' agency,[],[],[]
1,reconciling peace: international coalitions for peace in the era of decolonization,[],[],[]
1,nanovesicles,[],[],[]
1,exposing the glial metabolism - common link to brain damage,[],[],[]
1,plasnat,[],[],[]
1,reference-dependence,[],[],[]
1,galileo authentication and gnss/ins platforms for secure and safe services in air navigation and mobility,"['SECURITY', 'TRANSPORTATION']",[],[]
1,denovo,[],[],[]
1,efficient tomography,[],[],[]
1,switch),['ECONOMY'],[],[]
1,sustainable technologies enabling future telecommunication applications,"['DIGITAL TECHNOLOGIES', 'SUSTAINABILITY']","[('DIGITAL TECHNOLOGIES', 'ICT')]",[]
1,brain gain,[],[],[]
1,slca,['SUSTAINABILITY'],[],[]
1,divergen,[],[],[]
1,finality,[],[],[]
1,locus coeruleus,[],[],[]
1,collectivity,[],[],[]
1,plant domestication,['NATURE'],[],[]
1,meta surfaces,[],[],[]
1,nextgen dyes,[],[],[]
1,handling and analysis,[],[],[]
1,utilization of marginal lands for growing sustainable industrial crops and developing innovative bio-based products,"['SUSTAINABILITY', 'INDUSTRY']",[],[]
1,photoclean,[],[],[]
1,label-free optical microscopy,[],[],[]
1,social studies,['SOCIAL'],[],[]
1,pathlength,[],[],[]
1,tertiary packaging,[],[],[]
1,entrained flow gasifier,[],[],[]
1,cardiometabolic disease,['HEALTH'],[],[]
1,saturation mutagenesis screen,[],[],[]
1,practices of unfreedom in northern france,[],[],[]
1,rubble-pile dynamics,[],[],[]
1,teotl,[],[],[]
1,cardiomyopathy,[],[],[]
1,bidirectional brain/neural-computer interaction for restoration of mental health,"['DIGITAL TECHNOLOGIES', 'HEALTH']","[('DIGITAL TECHNOLOGIES', 'COMPUTING')]",[]
1,superselectivity,[],[],[]
1,sub-seasonal prediction,[],[],[]
1,xr collaboration platform,"['DIGITAL TECHNOLOGIES', 'LABOR']","[('DIGITAL TECHNOLOGIES', 'XR')]","[('XR', 'XR')]"
1,spatial and single-cell transcriptomics,['GENETICS'],[],[]
1,killifish,[],[],[]
1,signal processing,SIGNAL PROCESSING,[],[]
1,musicality,[],[],[]
1,trans-regional connections,[],[],[]
1,li-ion,[],[],[]
1,nonmanual,[],[],[]
1,motor circuits,[],[],[]
1,verifiable credentials,[],[],[]
1,oversemi,[],[],[]
1,methylmir,[],[],[]
1,historical archaeology,['CLIMATE'],[],[]
1,prepubertal children,['CHILDREN'],[],[]
1,human microbiome,['HUMAN'],[],[]
1,cell-type evolution,[],[],[]
1,heat treatment,[],[],[]
1,biobive,[],[],[]
1,critical criminology,['CRIMINOLOGY'],[],[]
1,french guiana,[],[],[]
1,antimicrobial coatings,[],[],[]
1,equipment delivery,[],[],[]
1,legal reasoning,[],[],[]
1,aspect,[],[],[]
1,strength-ductility trade-off,[],[],[]
1,sustainable processes,['SUSTAINABILITY'],[],[]
1,skin-electrode impedance,[],[],[]
1,shot noise,[],[],[]
1,political affect,[],[],[]
1,mime,[],[],[]
1,foodmapp,[],[],[]
1,concentrating solar power plants,['NATURE'],[],[]
1,public–private insurance partnerships for adapting to multi-hazard climate change risks,"['PUBLIC', 'SECURITY', 'CLIMATE']",[],[]
1,fem,[],[],[]
1,multimodal bias mitigation in ai systems,['DIGITAL TECHNOLOGIES'],"[('DIGITAL TECHNOLOGIES', 'AI')]",[]
1,envinext,[],[],[]
1,dry powder formulation of rna nanoparticles for inhalation and improved storage and transport conditions,"['GENETICS', 'TRANSPORTATION']",[],[]
1,flow-induced anisotropic mechanical response of dense suspensions,[],[],[]
1,compel,[],[],[]
1,measure,[],[],[]
1,anti-infectives,[],[],[]
1,birds,[],[],[]
1,triple junction,[],[],[]
1,human-centric ai-enabled extended reality applications for the industry 5.0 era,"['DIGITAL TECHNOLOGIES', 'HUMAN', 'INDUSTRY']","[('DIGITAL TECHNOLOGIES', 'XR'), ('DIGITAL TECHNOLOGIES', 'AI')]","[('XR', 'XR')]"
1,lithiophilic host,[],[],[]
1,singlet fission,[],[],[]
1,sintetic,[],[],[]
1,a robust,['RESILIENCE'],[],[]
1,bacteria photostimulation,[],[],[]
1,synaptic plasticity,[],[],[]
1,cultural routes,['CULTURE'],[],[]
1,stepupiors,[],[],[]
1,commercialising a smart cardiac implant platform for the treatment of chronic cardiovascular disease,['HEALTH'],[],[]
1,modelling and dynamic assessment of integrated health and care pathways enhancing response capacity of health systems,"['MODELLING', 'HEALTH']",[],[]
1,pronoun interpretation,[],[],[]
1,colloidal indium arsenide quantum dots as short-wave infrared single photon emitters,"['QUANTUM', 'PHOTONICS']",[],[]
1,student employment,['LABOR'],[],[]
1,liquid biopsies,[],[],[]
1,nuclear motion,['NUCLEAR'],[],[]
1,fpv,[],[],[]
1,agrochemical delivery,[],[],[]
1,chondrocyte cell,[],[],[]
1,r2d2-mh,[],[],[]
1,complex composite structures,[],[],[]
1,intelligent cognitive process automation,['AUTOMATION'],[],[]
1,pliodis,[],[],[]
1,str-esfri,[],[],[]
1,combined heat,[],[],[]
1,probing gauge symmetries and  gauge-matter interactions  using tensor networks,['NETWORKS'],[],[]
1,ultrafast image reconstruction,[],[],[]
1,rubisco activase,[],[],[]
1,later roman empire,[],[],[]
1,field ecology,"['BIOLOGY', 'ECOLOGY']",[],[]
1,early modern poetry,[],[],[]
1,feynman loop integrals,[],[],[]
1,ai talents,['DIGITAL TECHNOLOGIES'],"[('DIGITAL TECHNOLOGIES', 'AI')]",[]
1,pedagogy,EDUCATION,[],[]
1,eit innoenergy business plan 2023 - 2024,"['BUSINESS', 'ENERGY']",[],[]
1,hydraulic compression,[],[],[]
1,intersubjective ai-driven multimodal interaction for advanced user-centric human robot collaborative applications,"['ROBOTICS', 'USER', 'DIGITAL TECHNOLOGIES', 'HUMAN', 'LABOR']","[('DIGITAL TECHNOLOGIES', 'AI')]",[]
1,fluorescence in situ hybridization,[],[],[]
1,antibiotic lead optimization,['HEALTH'],[],[]
1,astrocytes,[],[],[]
1,sludge,[],[],[]
1,social transition,['SOCIAL'],[],[]
1,unveiling atomic-scale elemental distribution of electrode/electrolyte interfaces and interphase in batteries,['BATTERIES'],[],[]
1,floss,[],[],[]
1,cross-border,[],[],[]
1,the subsequent lives of arab revolutionaries,[],[],[]
1,optimization,[],[],[]
1,multiscale model,['MODELLING'],[],[]
1,qca,[],[],[]
1,culture wars,['CULTURE'],[],[]
1,multiscale-multiphysics modelling of ti alloy medical implants based on additive manufacturing technology,"['MODELLING', 'PHYSICS', 'MANUFACTURING', 'NATURE', 'HEALTH']",[],[]
1,public areas,['PUBLIC'],[],[]
1,saving patients from severe heart failure,['HEALTH'],[],[]
1,smart rna delivery for therapy and diagnostic,"['GENETICS', 'HEALTH']",[],[]
1,archives,[],[],[]
1,accelerating drug repurposing for rare neurological,['HEALTH'],[],[]
1,transmetech,[],[],[]
1,hotpasserine,[],[],[]
1,electrochemical engineering,[],[],[]
1,linksight explainable privacy enhancing technologies,"['EXPLAINABILITY', 'PRIVACY']",[],[]
1,directed evolution,[],[],[]
1,basel model of text analysis,['MODELLING'],[],[]
1,greengage  - engaging citizens - mobilizing technology - delivering the green deal,"['SUSTAINABILITY', 'PUBLIC']",[],[]
1,upscaling,[],[],[]
1,gene environment interactions in mental health trajectories of youth,['HEALTH'],[],[]
1,african literary metadata,[],[],[]
1,futurenature,['NATURE'],[],[]
1,regulatory decision-making,['PUBLIC'],[],[]
1,modelling and simulating hunter-gatherer seafaring in the americas: ecology,"['MODELLING', 'ECOLOGY', 'BIOLOGY']",[],[]
1,c-its,[],[],[]
1,resilience,RESILIENCE,[],[]
1,macrotrends_finance,[],[],[]
1,twining activities,['HEALTH'],[],[]
1,exisiting buildings,[],[],[]
1,optical sorting of cholesteric liquid crystal droplets,[],[],[]
1,bio-inspired laser functionalization of complex 3d industrial surfaces,"['INDUSTRY', 'PHOTONICS']",[],[]
1,highly efficient reactor for conversion of co2 and h2o to carbon neutral fuels and chemicals,"['FUEL', 'CO2']",[],[]
1,eu eastern & southern neigbhourhood,[],[],[]
1,animal feed,[],[],[]
1,ceris,[],[],[]
1,pre-hispanic religion,['RELIGION'],[],[]
1,heart failure,HEALTH,[],[]
1,insitufold,[],[],[]
1,cross-border collaboration,['LABOR'],[],[]
1,increasing transmission distance of wireless power links for active implantable medical devices,['HEALTH'],[],[]
1,creative methods,[],[],[]
1,dimensional insights into dissipative kerr solitons,[],[],[]
1,goodbyo,[],[],[]
1,evolutionary psychology,[],[],[]
1,frugality,[],[],[]
1,sustainability and research management,['SUSTAINABILITY'],[],[]
1,fair,ETHICS,[],[]
1,active utility nodes,['NETWORKS'],[],[]
1,structural and physical virology,['HEALTH'],[],[]
1,orchide,[],[],[]
1,asian studies,[],[],[]
1,magnesium,[],[],[]
1,salty water,[],[],[]
1,nonlinear magnons for reservoir computing in reciprocal space,"['DIGITAL TECHNOLOGIES', 'SPACE']","[('DIGITAL TECHNOLOGIES', 'COMPUTING')]",[]
1,accelerated additive manufacturing: digital discovery of a new process generation,['MANUFACTURING'],[],[]
1,exposome,[],[],[]
1,green and blue transition,['SUSTAINABILITY'],[],[]
1,somowalk: communicating walking movement through sonification.,[],[],[]
1,outdoor,[],[],[]
1,facades,[],[],[]
1,young,[],[],[]
1,biowaste-derived carbon sources,['WASTE & POLLUTION'],[],[]
1,personalized medicines,['HEALTH'],[],[]
1,hyquarch,[],[],[]
1,degenerative disease,['HEALTH'],[],[]
1,neural basis of decision making,[],[],[]
1,printed microfluidics,[],[],[]
1,environmental and economic demands,[],[],[]
1,simulation and modelling,['MODELLING'],[],[]
1,virus tracing,[],[],[]
1,shared_fort_heritage,[],[],[]
1,mise en scène,[],[],[]
1,werewolf,[],[],[]
1,maya cities,['URBAN'],[],[]
1,plantnetgem,[],[],[]
1,sedimentary dna,['GENETICS'],[],[]
1,decision framework,['MODELLING'],[],[]
1,contaminants of emerging concern: an integrated approach for assessing impacts on the marine environment,[],[],[]
1,choroid plexus,[],[],[]
1,photoflow chemistry,['CHEMISTRY'],[],[]
1,developing bias auditing and mitigation tools for self-assessment of ai conformity with the eu ai act through statistical matching,['DIGITAL TECHNOLOGIES'],"[('DIGITAL TECHNOLOGIES', 'AI')]",[]
1,textile-based metamaterials for broadband noise absorption in low-frequency range,['MATERIALS'],[],[]
1,electrophoretic deposition,[],[],[]
1,encoding,['SECURITY'],"[('SECURITY', 'CYBERSECURITY')]",[]
1,nonlinear mechanics,[],[],[]
1,dosage2func,[],[],[]
1,care-in-health,['HEALTH'],[],[]
1,virtual worlds,[],[],[]
1,quantum field theories,['QUANTUM'],[],[]
1,agapp,[],[],[]
1,plasmonic magnifiers of single molecule dynamics,['SPACE'],[],[]
1,hybrid care,[],[],[]
1,vru,[],[],[]
1,public support,['PUBLIC'],[],[]
1,isomonodromic deformations,[],[],[]
1,mitigating stellar magnetic activity contamination in transmission spectroscopy,"['WASTE & POLLUTION', 'PHYSICS', 'MAGNETS']",[],[]
1,reactive oxygen species,[],[],[]
1,hepmasite,[],[],[]
1,religious and ritual practices,['RELIGION'],[],[]
1,main,[],[],[]
1,italian colonialism,[],[],[]
1,lwir,[],[],[]
1,participatory design and governance,['PUBLIC'],[],[]
1,frogwy,[],[],[]
1,vo2,[],[],[]
1,contrast,[],[],[]
1,replant,[],[],[]
1,selective laser melting enables realizing quick production of three-dimensional parts with any complex configurations directly from powders,['PHOTONICS'],[],[]
1,meta-level representation,[],[],[]
1,substantiality,[],[],[]
1,proink4d: engineering dynamic protein hydrogels for 4d bioprinting of advanced tissue constructs,[],[],[]
1,distributed compression of nonlinear functions,[],[],[]
1,extracellular vesicles-mediated cross-talk during human brain development and disease,"['HUMAN', 'HEALTH']",[],[]
1,stereotypes and opportunities: fostering interactions and awareness,[],[],[]
1,veles excellence hub - strengthening the south-east europe smart health regional excellence and boosting the innovation potential,['HEALTH'],[],[]
1,opio,[],[],[]
1,growth,['HEALTH'],[],[]
1,palaeoinva,[],[],[]
1,laser induced forward transfer,"['TRANSPORTATION', 'PHOTONICS']",[],[]
1,transition to adulthood,[],[],[]
1,matching genes with molecules for functional analysis,[],[],[]
1,stacked-ring aromaticity,[],[],[]
1,basal friction,[],[],[]
1,prime-rose,[],[],[]
1,vowels,[],[],[]
1,msca&citizens,['PUBLIC'],[],[]
1,arboriculture,"['AGRICULTURE', 'CULTURE']",[],[]
1,gender roles,[],[],[]
1,shared anchors for floating wind turbines,[],[],[]
1,made-to-measure micromachining with laser beams tailored in amplitude and phase,['PHOTONICS'],[],[]
1,chinese ethnic literature,[],[],[]
1,dental implantology,[],[],[]
1,neuromarkerhri,[],[],[]
1,demand,[],[],[]
1,shaping functional ecosystems of the future,[],[],[]
1,visual inspection,[],[],[]
1,demolaw,[],[],[]
1,microbial devices,[],[],[]
1,continuous stratification for improved prevention,[],[],[]
1,absorbent-cased carbon separation and capture,[],[],[]
1,ascidians,[],[],[]
1,framework for safe,"['MODELLING', 'SECURITY']",[],[]
1,realizing designer quantum matter in van der waals heterostructures,['QUANTUM'],[],[]
1,multi-spectral photodetectors,[],[],[]
1,material and digital traceability for the certification of critical raw materials,"['MATERIALS', 'EXPLAINABILITY']","[('MATERIALS', 'raw materials')]",[]
1,entrust,['TRUST'],[],[]
1,complex dynamics,[],[],[]
1,a prototype system for obtaining and managing training data for multilingual learning,"['DIGITAL TECHNOLOGIES', 'INFORMATION']","[('DIGITAL TECHNOLOGIES', 'DATA')]",[]
1,critical-care,[],[],[]
1,ancient fisheries,['AGRICULTURE'],[],[]
1,market information,['INFORMATION'],[],[]
1,improving quality of life of advanced pancreatic cancer patients through an ai-guided multimodal intervention,"['DIGITAL TECHNOLOGIES', 'HEALTH']","[('DIGITAL TECHNOLOGIES', 'AI')]",[]
1,circadian misalignment,[],[],[]
1,nous,[],[],[]
1,lower-extremity amputation,[],[],[]
1,first stars,['SPACE'],[],[]
1,euratom.1.3,[],[],[]
1,supercorr,[],[],[]
1,heritage on nazi persecution,[],[],[]
1,surface immobilised,[],[],[]
1,transformation of heis,[],[],[]
1,engineering next-generation fusion proteins to dress the cell membrane with functionally enhanced receptors,[],[],[]
1,highly efficient and sustainable refrigeration based on solid state magnetic cooling device,"['SUSTAINABILITY', 'MAGNETS']",[],[]
1,hubcities,['URBAN'],[],[]
1,htl,[],[],[]
1,actime,[],[],[]
1,perinatal mental disorders,[],[],[]
1,sources and lexicon in a digital environment,[],[],[]
1,text simplification,[],[],[]
1,ni alloys,['METALS'],[],[]
1,his enemies,[],[],[]
1,lignin-ib-peroxidase,[],[],[]
1,transcriptional footprints of cancer dependency shock as a computational tool for early anti-cancer drug discovery,"['DIGITAL TECHNOLOGIES', 'HEALTH']","[('DIGITAL TECHNOLOGIES', 'COMPUTING')]",[]
1,power2hype,[],[],[]
1,conformal field theory,[],[],[]
1,sustainability and circularity assessment,['SUSTAINABILITY'],[],[]
1,episodic memory,[],[],[]
1,ai for image translation,['DIGITAL TECHNOLOGIES'],"[('DIGITAL TECHNOLOGIES', 'AI')]",[]
1,guido,[],[],[]
1,vihihippo,[],[],[]
1,ebrains,[],[],[]
1,greek lyric poetry,[],[],[]
1,awareness creation,[],[],[]
1,bioethics,['ETHICS'],[],[]
1,microvariation,[],[],[]
1,electroconducting microfibers,['FIBERS'],[],[]
1,perception and learning,['SENSORS'],[],[]
1,modularization optimization smart systems engineering detection prevention mitigation management large passenger cruise ships,[],[],[]
1,chemical fate and effect modelling,['MODELLING'],[],[]
1,competence development,[],[],[]
1,steelcasting,['METALS'],[],[]
1,chemistry neutral,['CHEMISTRY'],[],[]
1,applied conservation,['ECOLOGY'],[],[]
1,next generation of multifunctional,[],[],[]
1,cell crosstalk,[],[],[]
1,paediatric cardiology,['HEALTH'],[],[]
1,twinning for a european consortium of rectal cancer research institutions through stepping up scientific,['HEALTH'],[],[]
1,smart-avionics,[],[],[]
1,manufacturing smes digital transformation,['MANUFACTURING'],[],[]
1,pigmentation,[],[],[]
1,methane valorization,[],[],[]
1,sweet adhesins: probing bacterial glycoproteins with novel tools to inspire future antibacterial strategies,[],[],[]
1,health indicator,['HEALTH'],[],[]
1,shipping companies,['TRANSPORTATION'],[],[]
1,magneto plasma dynamic,['MAGNETS'],[],[]
1,innovation labs,[],[],[]
1,social insects,['SOCIAL'],[],[]
1,motif evolution,[],[],[]
1,impact and policy,['PUBLIC'],[],[]
1,type-free theories,[],[],[]
1,kafka,[],[],[]
1,deciphering the role of protein s-palmitoylation in skeletal muscle physiopathology,['HEALTH'],[],[]
1,ambient lighting,[],[],[]
1,olive oil authentication,[],[],[]
1,oxide ceramic matrix composites,['MATERIALS'],[],[]
1,pore-scale modeling,[],[],[]
1,integration of innovative and reliable socio-ecological models and user-driven solutions into the digital twin ocean,"['MODELLING', 'USER', 'ECOLOGY', 'DIGITAL TECHNOLOGIES']","[('DIGITAL TECHNOLOGIES', 'DIGITAL TWIN')]",[]
1,improving bees' resilience to stressors by restoring harmony and balance,['RESILIENCE'],[],[]
1,atmospheric carbon capture,[],[],[]
1,cryogenic detectors,[],[],[]
1,ecotwin,[],[],[]
1,improving access to services for victims of domestic violence by accelerating change in frontline responder organisations,[],[],[]
1,natural disaster insurance,['PUBLIC'],[],[]
1,fishes,[],[],[]
1,trust (hrot,['TRUST'],[],[]
1,metal exchange,['METALS'],[],[]
1,security orchestation and automation control,"['SECURITY', 'AUTOMATION']",[],[]
1,pa,[],[],[]
1,waste upcycling,"['SUSTAINABILITY', 'WASTE & POLLUTION']",[],[]
1,central nervous system,[],[],[]
1,urban geothermal exploration,['URBAN'],[],[]
1,syn2value,[],[],[]
1,analysis of dynamics and amorphization of metal oxides (mox),['METALS'],[],[]
1,long-term alterations of host-microbiome interactions and cardiovascular and respiratory diseases progression after pneumonia,['HEALTH'],[],[]
1,land grabbing,[],[],[]
1,nof-lime,[],[],[]
1,everyday experiences,[],[],[]
1,treasure,[],[],[]
1,alternative conflict resolution,[],[],[]
1,native network intelligence,['NETWORKS'],[],[]
1,daily nasal sampling in children,['CHILDREN'],[],[]
1,a-b-c-deep,[],[],[]
1,intrinsicreceptors,[],[],[]
1,tidal meanders,[],[],[]
1,hxr,[],[],[]
1,ros2 vulcanexus ros4hri ngsi-ld long-term autonomu collaboration hrc hri collaborative,['LABOR'],[],[]
1,conductor,CONDUCTORS,[],[]
1,accelerate-per,[],[],[]
1,seasol,[],[],[]
1,substance of (high) concern,[],[],[]
1,biobased coatings,[],[],[]
1,safe and efficient recycling of li-ion batteries for a competitive,"['SUSTAINABILITY', 'SECURITY', 'BATTERIES']",[],[]
1,democratic safeguards,[],[],[]
1,bicatc2,[],[],[]
1,in vitro pulmonary toxicology,['HEALTH'],[],[]
1,cross-language,[],[],[]
1,dynalip,[],[],[]
1,chemically induced proximity,[],[],[]
1,bio inspired geotechnical applications to launch pan-european solutions,[],[],[]
1,regace,[],[],[]
1,fletrad,[],[],[]
1,edna,[],[],[]
1,chiral-beta,[],[],[]
1,microbial soil colonization and structure formation by fungal hyphae mediated transport,['TRANSPORTATION'],[],[]
1,avian,[],[],[]
1,live-cell imaging,[],[],[]
1,policymetrics,['PUBLIC'],[],[]
1,100% h2 gas turbine,[],[],[]
1,adaptable front-end structure,[],[],[]
1,silicon brillouin-assisted optoelectronic oscillator based on subwavelength membranes,[],[],[]
1,many-body schroedinger equation,[],[],[]
1,conversation setting,[],[],[]
1,3dnanoscope4all,[],[],[]
1,mocvd,[],[],[]
1,central office,[],[],[]
1,demotrans,[],[],[]
1,bond strength,[],[],[]
1,cognitive deficits resulting from selective vulnerability of septal inhibitory neurons: mitochondrial dysfunction as a driver?,[],[],[]
1,elec_from_heat,[],[],[]
1,handheld devices,[],[],[]
